/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-30_MA2-80,2017,3.78,310579.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-30_MA2-90,2017,3.78,329897.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleMuon-Run2017B,2017,1.0,136300266.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleMuon-Run2017C,2017,1.0,165652756.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleMuon-Run2017D,2017,1.0,70361660.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleMuon-Run2017E,2017,1.0,154618774.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleMuon-Run2017F,2017,1.0,242140980.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleElectron-Run2017B,2017,1.0,60537490.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleElectron-Run2017C,2017,1.0,136637888.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleElectron-Run2017D,2017,1.0,51512837.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleElectron-Run2017E,2017,1.0,102122055.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,SingleElectron-Run2017F,2017,1.0,128467223.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,MuonEG-Run2017B,2017,1.0,4453465.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,MuonEG-Run2017C,2017,1.0,15595214.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,MuonEG-Run2017D,2017,1.0,9164365.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,MuonEG-Run2017E,2017,1.0,19043421.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,MuonEG-Run2017F,2017,1.0,25776363.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017B-MuTau,2017,1.0,4163359.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017C-MuTau,2017,1.0,8875988.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017D-MuTau,2017,1.0,3901306.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Embedded-Run2017E-MuTau,2017,1.0,8116296.0
