/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleElectron-Run2016D_HIPM,2016preVFP,1.0,148167727.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleElectron-Run2016E_HIPM,2016preVFP,1.0,117269446.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleElectron-Run2016F_HIPM,2016preVFP,1.0,61735326.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,MuonEG-Run2016B_HIPM,2016preVFP,1.0,32727796.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,MuonEG-Run2016C_HIPM,2016preVFP,1.0,15405678.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,MuonEG-Run2016D_HIPM,2016preVFP,1.0,23482352.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,MuonEG-Run2016E_HIPM,2016preVFP,1.0,22519303.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,MuonEG-Run2016F_HIPM,2016preVFP,1.0,14100826.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016B-HIPM-MuTau,2016preVFP,1.0,3681133.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016C-HIPM-MuTau,2016preVFP,1.0,1533712.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016D-HIPM-MuTau,2016preVFP,1.0,2528017.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016E-HIPM-MuTau,2016preVFP,1.0,2255185.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016F-HIPM-MuTau,2016preVFP,1.0,1405277.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016B-HIPM-ElTau,2016preVFP,1.0,3681620.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016C-HIPM-ElTau,2016preVFP,1.0,1534006.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016D-HIPM-ElTau,2016preVFP,1.0,2528341.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016E-HIPM-ElTau,2016preVFP,1.0,2255051.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016F-HIPM-ElTau,2016preVFP,1.0,1405258.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016B-HIPM-ElMu,2016preVFP,1.0,4098044.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016C-HIPM-ElMu,2016preVFP,1.0,1708650.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016D-HIPM-ElMu,2016preVFP,1.0,2818695.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016E-HIPM-ElMu,2016preVFP,1.0,2516750.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Embedded-Run2016F-HIPM-ElMu,2016preVFP,1.0,1570276.0
